,OBSPROJECT_UID,PI,PRJ_NAME,CODE,PRJ_SCIENTIFIC_RANK,PRJ_VERSION,PRJ_LETTER_GRADE,PRJ_STATUS,OBSPROPOSAL_UID,EXEC,timestamp,xmlfile,SCICAT,BANDS,time12m_aprc,time7m_aprc,timeTP_aprc,timeNonStd_aprc,APRCRank,APRCGrade,OBSREVIEW_UID
327,uid://A001/X1ed/X18f,bether,Is HRS188.6868+7.1357 the most powerful starburst ever found?,2015.1.00301.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ed/X190,EU,0,uid___A001_X1ed_X18f.xml,1,36.0,2.4,0.0,0.0,1.8,1440,U,uid://A001/X201/X3c7
328,uid://A001/X1ed/X4d9,gmagdis,The molecular gas reservoir of normal galaxies at z~3,2015.1.00552.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ed/X4da,EU,0,uid___A001_X1ed_X4d9.xml,1,3.0,4.7,0.0,0.0,0.0,1179,U,uid://A001/X200/X7e5
329,uid://A001/X1ed/X12b,msantander,The structure and dynamics of the very inner equatorial regions of bipolar planetary nebulae,2015.1.00269.S,319.0,0,C,Phase1Submitted,uid://A001/X1ed/X12c,EU,0,uid___A001_X1ed_X12b.xml,5,7.0,7.5,0.0,0.0,0.0,319,U,uid://A001/X200/X20f
330,uid://A001/X1ee/X170,kazsliwa,The Almost Forgotten Local Ultra Luminous Infrared Galaxy: IRAS 13120-5453,2015.1.00287.S,547.0,0,C,Phase1Submitted,uid://A001/X1ee/X171,NA,0,uid___A001_X1ee_X170.xml,2,3769.0,8.0,0.0,0.0,5.2,547,C,uid://A001/X200/X2f3
331,uid://A001/X1ee/X63c,rmaiolino,The assembly of normal protogalaxies in the early Universe (z>7),2015.1.00639.S,432.0,0,C,Phase1Submitted,uid://A001/X1ee/X63d,EU,0,uid___A001_X1ee_X63c.xml,1,6.0,15.0,0.0,0.0,0.0,432,U,uid://A001/X201/X135
332,uid://A001/X1ee/X922,eibar,Molecular gas and star formation in normal galaxies at z=1.47-2.23,2015.1.00862.S,1029.0,0,C,Phase1Submitted,uid://A001/X1ee/X923,CL,0,uid___A001_X1ee_X922.xml,1,3.0,15.8,0.0,0.0,0.0,1029,C,uid://A001/X201/X63c
333,uid://A001/X1ed/X646,hartigan,Testing Basic PDR Physics in Carina's Western Wall,2015.1.00656.S,312.0,0,B,Phase1Submitted,uid://A001/X1ed/X647,NA,0,uid___A001_X1ed_X646.xml,3,86.0,3.6,7.3,14.5,2.5,312,B,uid://A001/X200/X107
334,uid://A001/X1ed/X7ea,jeronimo,The role of OH  outflows in the high redshift Universe,2015.1.00775.S,910.0,0,C,Phase1Submitted,uid://A001/X1ed/X7eb,EU,0,uid___A001_X1ed_X7ea.xml,1,98.0,2.4,0.0,0.0,2.4,910,U,uid://A001/X201/X3b4
335,uid://A001/X1ee/X14ff,jhbaek,Probing Cold Gas Content of the Central Galaxies in Cool-Core and Non Cool-Core Clusters,2015.1.01582.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ee/X1500,EA,0,uid___A001_X1ee_X14ff.xml,2,37.0,6.8,0.0,0.0,0.0,1450,U,uid://A001/X201/Xeb5
336,uid://A001/X1ee/X150e,sishii,A statistical study of molecular clumps in the triggered star-forming region M17SW,2015.1.01584.S,1077.0,0,C,Phase1Submitted,uid://A001/X1ee/X150f,EA,0,uid___A001_X1ee_X150e.xml,3,3.0,6.4,0.0,0.0,0.0,1077,C,uid://A001/X200/X1699
337,uid://A001/X1ed/X1ee,violette,Water megamasers and the accretion disk in the Circinus galaxy,2015.1.00328.S,373.0,0,C,Phase1Submitted,uid://A001/X1ed/X1ef,NA,0,uid___A001_X1ed_X1ee.xml,2,79.0,6.1,0.0,0.0,6.1,373,U,uid://A001/X201/X510
338,uid://A001/X1b3/X7,mgurwell,Characterizing the Atmosphere and Surface of Pluto (resubmission of Cycle 2 program),2015.1.00049.S,1.0,0,A,Phase1Submitted,uid://A001/X1b3/X8,NA,0,uid___A001_X1b3_X7.xml,4,7.0,2.8,0.0,0.0,0.0,1,A,uid://A001/X200/X13d2
339,uid://A001/X1ed/Xf16,ahiguchi,ALMA long baseline observations of DGTau,2015.1.01268.S,475.0,0,B,Phase1Submitted,uid://A001/X1ed/Xf17,EA,0,uid___A001_X1ed_Xf16.xml,4,6.0,12.1,0.0,0.0,12.1,475,B,uid://A001/X201/Xa96
340,uid://A001/X1ee/X2ab,mrubio,Mapping low-metallicity CO clouds in the dwarf galaxy WLM,2015.1.00375.S,1033.0,0,C,Phase1Submitted,uid://A001/X1ee/X2ac,CL,0,uid___A001_X1ee_X2ab.xml,2,6.0,12.1,0.0,0.0,0.0,1033,U,uid://A001/X201/X5cb
341,uid://A001/X1ed/X48a,mtazzari,Establishing the level of grain growth in the Lupus disks,2015.1.00535.S,999.0,0,C,Phase1Submitted,uid://A001/X1ed/X48b,EU,0,uid___A001_X1ed_X48a.xml,4,3.0,3.6,0.0,0.0,0.0,999,U,uid://A001/X200/X78a
342,uid://A001/X1ed/X4a3,minju,Revealing the densest and the faintest shares of BR1202-0725 at z = 4.7,2015.1.00541.S,960.0,0,C,Phase1Submitted,uid://A001/X1ed/X4a4,EA,0,uid___A001_X1ed_X4a3.xml,1,3.0,7.3,0.0,0.0,0.0,960,U,uid://A001/X200/X7ad
343,uid://A001/X1ed/X167,hliszt,The Galactic Nitrogen (and Carbon) Isotopic Abundance Ratio,2015.1.00290.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ed/X168,NA,0,uid___A001_X1ed_X167.xml,3,3.0,3.1,0.0,0.0,0.0,1187,U,uid://A001/X200/X352
344,uid://A001/X1ed/X17d,semenov,A First Deep Survey of Sulfur Chemistry in Protoplanetary Disks,2015.1.00296.S,562.0,0,C,Phase1Submitted,uid://A001/X1ed/X17e,EU,0,uid___A001_X1ed_X17d.xml,4,64.0,2.8,0.0,0.0,0.0,562,C,uid://A001/X200/X5bd
345,uid://A001/X1ed/X60d,cbrogan,Quantifying Feedback from Young Massive Protoclusters,2015.1.00641.S,652.0,0,C,Phase1Submitted,uid://A001/X1ed/X60e,NA,0,uid___A001_X1ed_X60d.xml,3,36.0,11.8,10.4,0.0,0.0,652,U,uid://A001/X201/X140
346,uid://A001/X1ee/X4c4,sdaemgen,Protoplanetary Disk Evolution in Pre-Main Sequence Binaries: Chamaeleon I,2015.1.00519.S,372.0,0,C,Phase1Submitted,uid://A001/X1ee/X4c5,NA,0,uid___A001_X1ee_X4c4.xml,4,7.0,2.2,0.0,0.0,0.0,372,U,uid://A001/X200/X6e2
347,uid://A001/X1ed/Xbf8,mquappe,ALMA Follow-up Survey for Clumpy Galaxies at z~0.9 in the COSMOS Field,2015.1.01061.S,90492.0,0,D,Phase1Submitted,uid://A001/X1ed/Xbf9,EA,0,uid___A001_X1ed_Xbf8.xml,1,7.0,5.8,0.0,0.0,0.0,90492,I,uid://A001/X200/Xb77
348,uid://A001/X1ed/Xe91,projo,Saturn and its rings with ALMA,2015.1.01234.S,91135.0,0,D,Phase1Submitted,uid://A001/X1ed/Xe92,CL,0,uid___A001_X1ed_Xe91.xml,4,38.0,15.8,25.5,0.0,6.6,91135,I,uid://A001/X200/Xf03
349,uid://A001/X1ed/X8b5,cwillott,Resolving a main-sequence star-forming galaxy merger at redshift 6,2015.1.00834.S,272.0,0,B,Phase1Submitted,uid://A001/X1ed/X8b6,NA,0,uid___A001_X1ed_X8b5.xml,1,6.0,6.7,0.0,0.0,0.0,272,B,uid://A001/X200/Xa01
350,uid://A001/X1ed/X8db,pascucci,Dust disk radii: testing the inward migration of solids,2015.1.00844.S,342.0,0,B,Phase1Submitted,uid://A001/X1ed/X8dc,NA,0,uid___A001_X1ed_X8db.xml,4,7.0,11.5,0.0,0.0,0.0,342,B,uid://A001/X201/X57c
351,uid://A001/X1ed/X1189,aweiss,Too faint in the optical - CO redshifts of ALESS SMGs,2015.1.01399.S,479.0,0,C,Phase1Submitted,uid://A001/X1ed/X118a,EU,0,uid___A001_X1ed_X1189.xml,1,3.0,17.1,0.0,0.0,0.0,479,U,uid://A001/X200/X1338
352,uid://A001/X1ed/X129f,ines40435,The 12C/13C Anomaly of c-C3H2 in the Protostellar Envelope of L1527 at a 200 AU Scale,2015.1.01459.S,578.0,0,C,Phase1Submitted,uid://A001/X1ed/X12a0,EA,0,uid___A001_X1ed_X129f.xml,3,6.0,6.5,0.0,0.0,0.0,578,U,uid://A001/X201/Xc9a
353,uid://A001/X1ee/X7e5,smilam,Comparing Extended Source to Nucleus Source Species in a Bright Apparition TOO Comet,2015.1.00765.T,761.0,0,C,Phase1Submitted,uid://A001/X1ee/X7e6,NA,0,uid___A001_X1ee_X7e5.xml,4,6.0,2.3,0.0,0.0,0.0,761,U,uid://A001/X200/X55a
354,uid://A001/X1ee/X2b1,jelee,Piecing together a Protostar: L1527 from the Infalling Envelope to the Keplerian Disk,2015.1.00376.S,875.0,0,C,Phase1Submitted,uid://A001/X1ee/X2b2,EA,0,uid___A001_X1ee_X2b1.xml,3,76.0,3.4,0.0,0.0,0.0,875,U,uid://A001/X200/Xa5e
355,uid://A001/X1ed/Xe,skong,The Pre-Stellar Core Mass Function with Deuterium Chemistry in an Infrared Dark Cloud,2015.1.00183.S,417.0,0,C,Phase1Submitted,uid://A001/X1ed/Xf,NA,0,uid___A001_X1ed_Xe.xml,3,6.0,8.4,0.0,0.0,0.0,417,C,uid://A001/X200/X17ca
356,uid://A001/X1ee/X86f,rmann,The Initial Conditions of Planet Formation,2015.1.00814.S,972.0,0,C,Phase1Submitted,uid://A001/X1ee/X870,NA,0,uid___A001_X1ee_X86f.xml,4,7.0,5.2,0.0,0.0,0.0,972,U,uid://A001/X200/X874
357,uid://A001/X1ed/X528,gherczeg,Masses of young very low mass stars and brown dwarfs from disk rotation,2015.1.00576.S,514.0,0,C,Phase1Submitted,uid://A001/X1ed/X529,OTHER,0,uid___A001_X1ed_X528.xml,4,6.0,2.0,0.0,0.0,0.0,514,C,uid://A001/X200/X85d
358,uid://A001/X1b1/Xe5,jtan,A Tale of Two Cores I. Resolving the Initial Conditions of Massive Star Formation,2015.1.00107.S,256.0,0,B,Phase1Submitted,uid://A001/X1b1/Xe6,NA,0,uid___A001_X1b1_Xe5.xml,3,6.0,3.0,0.0,0.0,0.0,256,B,uid://A001/X200/X162a
359,uid://A001/X1ed/X542,herrera,Shock dissipation in the Antennae merger: from SGMCs to pre-cluster clouds,2015.1.00583.S,606.0,0,C,Phase1Submitted,uid://A001/X1ed/X543,EA,0,uid___A001_X1ed_X542.xml,2,3.0,2.6,0.0,0.0,0.0,606,C,uid://A001/X200/X880
360,uid://A001/X1ee/Xe16,slh23,Detection and mapping of molecular filaments in galaxy cluster cores,2015.1.01198.S,193.0,0,B,Phase1Submitted,uid://A001/X1ee/Xe17,EU,0,uid___A001_X1ee_Xe16.xml,1,3.0,5.1,0.0,0.0,0.0,193,B,uid://A001/X201/Xa22
361,uid://A001/X1b3/Xa7,aalonso,"Nuclear cold molecular gas, star formation, and the dusty torus of nearby Seyfert galaxies",2015.1.00100.S,999999.0,0,C,Phase1Submitted,uid://A001/X1b3/Xa8,EU,0,uid___A001_X1b3_Xa7.xml,2,6.0,3.6,0.0,0.0,0.0,1324,U,uid://A001/X200/X15ef
362,uid://A001/X1ed/X51c,yumasr,Tracing Molecular Gas Outflow of High-z Galaxies with Oxygen Blobs at z~1,2015.1.00571.S,989.0,0,C,Phase1Submitted,uid://A001/X1ed/X51d,EA,0,uid___A001_X1ed_X51c.xml,2,43.0,3.3,0.0,0.0,1.2,989,U,uid://A001/X200/X840
363,uid://A001/X1ed/Xce0,vmainier,ALMA to unveil the real effect of AGN feedback.,2015.1.01121.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ed/Xce1,EU,0,uid___A001_X1ed_Xce0.xml,2,7.0,2.0,0.0,0.0,0.0,1249,U,uid://A001/X200/Xcba
364,uid://A001/X1ee/X438,momo,Mapping-out the Spatial Distribution of Molecular Clouds in Local Counterparts of High Redshift Galaxies,2015.1.00488.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ee/X439,EA,0,uid___A001_X1ee_X438.xml,1,3.0,7.3,2.1,0.0,7.3,1209,U,uid://A001/X201/X392
365,uid://A001/X1ed/Xcec,jrivera,Physical properties of a dusty star-forming galaxy at z=4.7,2015.1.01123.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ed/Xced,NA,0,uid___A001_X1ed_Xcec.xml,1,4376.0,5.5,0.0,0.0,0.0,1229,U,uid://A001/X200/Xcc7
366,uid://A001/X1ee/X493,gbendo,Probing hidden star formation in luminous infrared galaxies with millimetre recombination lines and free-free emission,2015.1.00508.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ee/X494,EU,0,uid___A001_X1ee_X493.xml,2,3.0,3.4,0.0,0.0,0.0,1302,U,uid://A001/X200/X621
367,uid://A001/X1ed/X102,schruba,The failure of galactic star formation relations on sub-galactic scales: A direct probe of the physics of star formation,2015.1.00258.S,58.0,0,A,Phase1Submitted,uid://A001/X1ed/X103,EU,0,uid___A001_X1ed_X102.xml,2,3.0,5.0,10.0,19.9,0.0,58,A,uid://A001/X200/X183
368,uid://A001/X1ee/X4b8,myriam,AGN feedback and molecular gas in cool core clusters: the case of Abell 2204,2015.1.00516.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ee/X4b9,EU,0,uid___A001_X1ee_X4b8.xml,2,3.0,4.9,0.0,0.0,0.0,1444,U,uid://A001/X200/X6ae
369,uid://A001/X1ac/X21,debreuck,Using [CI]to determine the distribution and heating mechanism of H2 in a z=4.8 star-forming disk,2015.1.00040.S,142.0,0,B,Phase1Submitted,uid://A001/X1ac/X22,EU,0,uid___A001_X1ac_X21.xml,1,34.0,5.4,0.0,0.0,0.0,142,B,uid://A001/X200/X1268
370,uid://A001/X1ed/X11a6,yugao,The spatially resolved FIR and CO(10-9) correlation at redshift z>4,2015.1.01403.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ed/X11a7,OTHER,0,uid___A001_X1ed_X11a6.xml,1,64.0,3.4,0.0,0.0,0.0,1474,U,uid://A001/X200/X1350
371,uid://A001/X1b1/X9f,jpw,Anatomy of a midlife crisis: can sigma Orionis disks still make Jupiters?,2015.1.00089.S,347.0,0,B,Phase1Submitted,uid://A001/X1b1/Xa0,NA,0,uid___A001_X1b1_X9f.xml,4,6.0,4.5,0.0,0.0,0.0,347,B,uid://A001/X200/X1511
372,uid://A001/X1ee/X151b,kkknudsen,Molecular gas in star-forming massive disks at z~2,2015.1.01585.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ee/X151c,EU,0,uid___A001_X1ee_X151b.xml,1,3.0,10.4,0.0,0.0,0.0,1423,U,uid://A001/X200/X169c
373,uid://A001/X1fb/Xa,emuller,Quantifying the Dynamics of Filament Assembly and the Diversity of Intra-Filament Sub-Structure.,2015.1.01587.S,999999.0,0,C,Phase1Submitted,uid://A001/X1fb/Xb,EA,0,uid___A001_X1fb_Xa.xml,3,3.0,3.0,6.0,0.0,0.0,1500,U,uid://A001/X201/Xec1
374,uid://A001/X1ed/Xcf9,emmalofthouse,Green Peas,2015.1.01126.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ed/Xcfa,EU,0,uid___A001_X1ed_Xcf9.xml,2,3.0,5.6,0.0,0.0,0.0,1250,U,uid://A001/X201/X8e3
375,uid://A001/X1ed/X53c,wiklind,Redshifted Molecular absorption from the z=0.765 spiral lens towards PMN0134-0931,2015.1.00582.S,1060.0,0,C,Phase1Submitted,uid://A001/X1ed/X53d,NA,0,uid___A001_X1ed_X53c.xml,1,43.0,5.9,0.0,0.0,5.9,1060,C,uid://A001/X201/X423
376,uid://A001/X1ff/X1,mgrootes,Radiation Transfer Modelling of z=0.7 spiral galaxies constrained by ALMA and HST surface photometry,2015.1.01614.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ff/X2,EU,0,uid___A001_X1ff_X1.xml,2,6.0,14.2,0.0,0.0,0.0,1248,U,uid://A001/X200/X1794
377,uid://A001/X1ee/X58a,lourdes,Why do isolated galaxies host red pseudobulges?,2015.1.00587.S,448.0,0,C,Phase1Submitted,uid://A001/X1ee/X58b,EU,0,uid___A001_X1ee_X58a.xml,2,3.0,6.3,0.0,0.0,0.0,448,C,uid://A001/X201/X42e
378,uid://A001/X1ed/X66c,jdtsmith,After the Fall: Mapping the Molecular Fuel in Post-Starburst Galaxies,2015.1.00665.S,449.0,0,C,Phase1Submitted,uid://A001/X1ed/X66d,NA,0,uid___A001_X1ed_X66c.xml,2,6.0,5.3,8.7,4.3,0.0,449,C,uid://A001/X201/X282
379,uid://A001/X1ee/Xace,mbusch,ALMA Imaging of Large Main-Belt Asteroids,2015.1.00982.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ee/Xacf,NA,0,uid___A001_X1ee_Xace.xml,4,67.0,10.0,0.0,0.0,1.7,1148,U,uid://A001/X201/X91e
380,uid://A001/X1ee/Xad7,kateylsu,The ALMA View of the Inner Debris Belt in the Fomalhaut Planetary System,2015.1.00984.S,1113.0,0,C,Phase1Submitted,uid://A001/X1ee/Xad8,EA,0,uid___A001_X1ee_Xad7.xml,4,7.0,11.0,0.0,0.0,0.0,1113,U,uid://A001/X200/Xe1f
381,uid://A001/X1ee/X1125,johannesp,ALMA Multi-Line Observations of an Extreme Starbursting High-z Laboratory,2015.1.01407.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ee/X1126,EU,0,uid___A001_X1ee_X1125.xml,2,967.0,2.1,4.1,0.0,1.1,1222,U,uid://A001/X200/X1362
382,uid://A001/X1ee/X50b,kospal,Transport processes in the unique young eruptive system EX Lup,2015.1.00547.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ee/X50c,EU,0,uid___A001_X1ee_X50b.xml,4,7.0,4.3,0.0,0.0,0.0,1282,U,uid://A001/X200/X7cd
383,uid://A001/X1fc/X2e,mmeixner,ALMA Observations of the Most Luminous Youg Stellar Object in the Large Magellanic Cloud,2015.1.01603.S,613.0,0,C,Phase1Submitted,uid://A001/X1fc/X2f,NA,0,uid___A001_X1fc_X2e.xml,3,6.0,1.2,0.0,0.0,0.0,613,U,uid://A001/X200/X1756
384,uid://A001/X1fb/Xa4,mtsargent,ISM studies of high-z early-type galaxies: sending ALMA down new avenues,2015.1.01612.S,999999.0,0,C,Phase1Submitted,uid://A001/X1fb/Xa5,EU,0,uid___A001_X1fb_Xa4.xml,2,9.0,4.5,0.0,0.0,4.5,1424,U,uid://A001/X200/X1787
385,uid://A001/X1ed/Xdb9,anacabral,Arm and interam clouds: does the environment matter? Zooming in on M83.,2015.1.01179.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ed/Xdba,EU,0,uid___A001_X1ed_Xdb9.xml,2,6.0,11.8,0.0,0.0,0.0,1264,U,uid://A001/X200/Xf0a
386,uid://A001/X1b1/X38,irs,Mind the Gap! An unbiased survey for high-redshift LIRGs in GOODS-S,2015.1.00060.S,1080.0,0,C,Phase1Submitted,uid://A001/X1b1/X39,EU,0,uid___A001_X1b1_X38.xml,1,6.0,12.3,0.0,0.0,0.0,1080,U,uid://A001/X200/X141d
387,uid://A001/X1ed/X6c7,ri3e,SMC NGC602: a particularly well-characterized case study of low-Z molecular cloud and massive star formation,2015.1.00694.S,526.0,0,C,Phase1Submitted,uid://A001/X1ed/X6c8,NA,0,uid___A001_X1ed_X6c7.xml,3,6.0,1.9,3.9,7.7,0.0,526,U,uid://A001/X200/X1cc
388,uid://A001/X1ed/X4e5,shoenig,"Disks, winds, and tori -- towards a comprehensive view of the AGN environment with VLTI and ALMA",2015.1.00555.S,39.0,0,A,Phase1Submitted,uid://A001/X1ed/X4e6,EU,0,uid___A001_X1ed_X4e5.xml,2,78.0,3.3,0.0,0.0,3.3,39,A,uid://A001/X200/X7f6
389,uid://A001/X1ee/Xa4d,jspilker,"Shut It Down: Probing Molecular Feedback in z~4.5 Dusty, Star-forming Galaxies",2015.1.00942.S,311.0,0,B,Phase1Submitted,uid://A001/X1ee/Xa4e,NA,0,uid___A001_X1ee_Xa4d.xml,1,8.0,5.1,0.0,0.0,5.1,311,B,uid://A001/X200/Xc53
390,uid://A001/X1fc/X36,greensander,Revealing sub-mm proto-cluster galaxies anchored at z~4.444,2015.1.01604.S,1067.0,0,C,Phase1Submitted,uid://A001/X1fc/X37,CL,0,uid___A001_X1fc_X36.xml,1,7.0,2.7,0.0,0.0,0.0,1067,U,uid://A001/X200/X175a
391,uid://A001/X1ee/X730,nindriolo,Testing the Photodesorption Model of Gas-Phase Water Abundances in the Interstellar Medium,2015.1.00719.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ee/X731,NA,0,uid___A001_X1ee_X730.xml,3,,7.6,0.0,0.0,7.6,1226,U,uid://A001/X200/X298
392,uid://A001/X1fb/X88,aleks,High-Velocity Molecular Outflows from Eddington-Limited Starbursts,2015.1.01605.S,676.0,0,C,Phase1Submitted,uid://A001/X1fb/X89,NA,0,uid___A001_X1fb_X88.xml,2,4.0,3.3,0.0,0.0,0.0,676,U,uid://A001/X200/X175d
393,uid://A001/X199/X57,grant,The Origin of Debris Rings: Planets or Gas?,2015.1.00032.S,170.0,0,B,Phase1Submitted,uid://A001/X199/X58,EU,0,uid___A001_X199_X57.xml,4,7.0,2.9,0.0,0.0,0.0,170,B,uid://A001/X200/X120a
394,uid://A001/X1ee/X4f7,thunter,The Millimeter Population of Deeply-Embedded Protoclusters,2015.1.00537.S,671.0,0,C,Phase1Submitted,uid://A001/X1ee/X4f8,NA,0,uid___A001_X1ee_X4f7.xml,3,63.0,8.0,0.0,0.0,0.0,671,U,uid://A001/X200/X795
395,uid://A001/X1ed/X548,cferuglio,First detection of high speed molecular gas in a quasar at the EoR,2015.1.00584.S,823.0,0,C,Phase1Submitted,uid://A001/X1ed/X549,EU,0,uid___A001_X1ed_X548.xml,1,3.0,9.0,0.0,0.0,0.0,823,C,uid://A001/X200/X883
396,uid://A001/X1b1/X64,dgarcia,Triggered star formation &feedback in the ring galaxy NGC922,2015.1.00071.S,999999.0,0,C,Phase1Submitted,uid://A001/X1b1/X65,EU,0,uid___A001_X1b1_X64.xml,2,3.0,1.7,0.0,0.0,0.0,1348,U,uid://A001/X200/X145a
397,uid://A001/X1ed/Xed8,mlacking,Deuteration in High Mass Star Formation,2015.1.01253.S,394.0,0,C,Phase1Submitted,uid://A001/X1ed/Xed9,EU,0,uid___A001_X1ed_Xed8.xml,3,6.0,2.4,0.0,0.0,0.0,394,C,uid://A001/X201/Xa57
398,uid://A001/X1ee/Xab4,rwang,Quasar-Galaxy Co-evolution within 900 Myr of the Big Bang,2015.1.00972.S,597.0,0,C,Phase1Submitted,uid://A001/X1ee/Xab5,OTHER,0,uid___A001_X1ee_Xab4.xml,1,36.0,12.1,0.0,0.0,0.0,597,U,uid://A001/X200/Xdbb
399,uid://A001/X1ed/X522,jstott,Probing the z=1.0 Kennicutt-Schmidt law by combining ALMA observations with KROSS,2015.1.00573.S,588.0,0,C,Phase1Submitted,uid://A001/X1ed/X523,EU,0,uid___A001_X1ed_X522.xml,1,7.0,6.6,0.0,0.0,0.0,588,U,uid://A001/X200/X84d
400,uid://A001/X1ed/X4a,msaito,Complete Census of Young Binaries in Lupus,2015.1.00197.S,758.0,0,C,Phase1Submitted,uid://A001/X1ed/X4b,EA,0,uid___A001_X1ed_X4a.xml,3,7.0,3.0,0.0,0.0,0.0,758,U,uid://A001/X200/X183c
401,uid://A001/X1ee/Xcd9,syliu,Fragmentation Process of Molecular Gas in The Planck Cold Clump G207.3-19.8,2015.1.01119.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ee/Xcda,EA,0,uid___A001_X1ee_Xcd9.xml,3,34.0,19.6,0.0,0.0,0.0,1291,U,uid://A001/X200/Xcb2
402,uid://A001/X1ed/X54e,ffontani,Are hydrogen and nitrogen isotope fractionations related in precursors of the Solar System?,2015.1.00585.S,492.0,0,C,Phase1Submitted,uid://A001/X1ed/X54f,EU,0,uid___A001_X1ed_X54e.xml,3,34.0,4.6,0.0,0.0,0.0,492,U,uid://A001/X200/X886
403,uid://A001/X1ee/Xcea,kohta,Molecular clumps in a star-forming galaxy at z~1.4,2015.1.01129.S,930.0,0,C,Phase1Submitted,uid://A001/X1ee/Xceb,EA,0,uid___A001_X1ee_Xcea.xml,1,3.0,8.2,0.0,0.0,0.0,930,C,uid://A001/X201/X8f2
404,uid://A001/X1ed/Xcff,carnia,"Spatially Resolving Shocks, Stripping and Strangulation in a z~0.4 Cluster",2015.1.01127.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ed/Xd00,EU,0,uid___A001_X1ed_Xcff.xml,2,4.0,3.1,0.0,0.0,0.0,1341,U,uid://A001/X200/Xcdd
405,uid://A001/X1ee/Xa89,changwonlee0,"Kinematics of an Accretion Disk in a Proto-Brown Dwarf Candidate, L328-IRS, and Its Implication",2015.1.00961.S,1050.0,0,C,Phase1Submitted,uid://A001/X1ee/Xa8a,EA,0,uid___A001_X1ee_Xa89.xml,4,6.0,6.6,0.0,0.0,6.6,1050,U,uid://A001/X201/X91b
406,uid://A001/X1ee/X5cb,amsr,Water multi-maser revelations will define warm gas properties,2015.1.00608.S,425.0,0,C,Phase1Submitted,uid://A001/X1ee/X5cc,EU,0,uid___A001_X1ee_X5cb.xml,5,876934.0,13.8,0.0,0.0,13.8,425,U,uid://A001/X201/X4ce
407,uid://A001/X1b3/Xae,diono,Warm and Dense Molecular Gas in Local Merging ULIRGs,2015.1.00102.S,470.0,0,B,Phase1Submitted,uid://A001/X1b3/Xaf,EA,0,uid___A001_X1b3_Xae.xml,2,7.0,8.9,0.0,0.0,0.0,470,B,uid://A001/X201/Xe6a
408,uid://A001/X1ed/Xd35,hatsukade,Local Environment of a Dark Gamma-ray Burst,2015.1.01149.S,941.0,0,C,Phase1Submitted,uid://A001/X1ed/Xd36,EA,0,uid___A001_X1ed_Xd35.xml,1,6.0,4.0,0.0,0.0,4.0,941,U,uid://A001/X200/Xe01
409,uid://A001/X1ee/X5f1,ptpho,"What is heating the Orion-KL hot core?: The explosion, the bubble or Source I",2015.1.00618.S,810.0,0,C,Phase1Submitted,uid://A001/X1ee/X5f2,NA,0,uid___A001_X1ee_X5f1.xml,3,9.0,2.7,3.6,0.0,2.7,810,U,uid://A001/X201/X7b
410,uid://A001/X1ed/Xee8,ggaray,How do stars form in filamentary IRDC?,2015.1.01258.S,90988.0,0,D,Phase1Submitted,uid://A001/X1ed/Xee9,CL,0,uid___A001_X1ed_Xee8.xml,3,7.0,2.6,0.0,0.0,0.0,90988,I,uid://A001/X201/Xa6e
411,uid://A001/X1b1/X120,aakepley,ALMA Resolves An Extra-Planar Molecular Outflow,2015.1.00128.S,715.0,0,C,Phase1Submitted,uid://A001/X1b1/X121,NA,0,uid___A001_X1b1_X120.xml,2,37.0,4.0,2.7,5.4,0.0,715,C,uid://A001/X200/X16c9
412,uid://A001/X1ed/Xf4b,renske,[CII]Emission and Dust Continuum Mapping of a Strongly Lensed Star-Forming Galaxy at z=5,2015.1.01279.S,90855.0,0,D,Phase1Submitted,uid://A001/X1ed/Xf4c,EU,0,uid___A001_X1ed_Xf4b.xml,1,7.0,4.2,0.0,0.0,0.0,90855,I,uid://A001/X201/Xad8
413,uid://A001/X1ed/Xd98,bmagnelli,"Environmental effect on the gas properties of star-forming galaxies in the COSMOS ""Wall"" at z~0.73",2015.1.01171.S,739.0,0,C,Phase1Submitted,uid://A001/X1ed/Xd99,EU,0,uid___A001_X1ed_Xd98.xml,1,6.0,9.1,0.0,0.0,0.0,739,C,uid://A001/X201/X991
